county_id,station_id,rainfall_24h_in,rainfall_72h_accum_in,temperature_f,humidity_percent,mean_water_level_ft,max_water_level_ft,mean_elevation_meters,population_density_per_sqmi,mean_slope_degrees,inundated_area_sqkm,inundation_percentage,soil_saturation_index,label,record_id,date
Polk MN,USGS_05079000,2.3128660700378605,21.19582169716299,50.5,74.2,8.634673674810589,10.118311880331039,300,55,3.296073074546838,11.79058751629087,52.295863637293834,33.10248054790412,no_flood,HIST_000125,1975-01-04
Clay MN,USGS_05092000,17.129834580871233,53.41320757888641,91.5,73.8,20.743160779973397,24.136510563336223,260,45,2.4047999770946626,3.8418905950886293,0.6078710416646027,67.24864417685879,flood,HIST_000126,1980-09-07
Walsh ND,USGS_05079000,5.290302292265496,22.57396473733523,76.7,63.9,23.59550627115058,25.839771629524122,275,25,1.7109809513613559,11.696816467060245,12.963081900701232,51.99470062274943,no_flood,HIST_000127,1995-09-06
Walsh ND,USGS_05092000,15.52360274501175,37.565567372648445,61.8,83.3,17.9144904321355,22.026602300476895,270,25,3.6439058441532093,3.768630738244387,25.859113230797774,38.698013648902496,no_flood,HIST_000128,2019-10-27
Cass ND,USGS_05085000,18.582547586107996,66.67777628509793,88.4,50.2,23.30784953405322,24.080148270169836,290,55,1.5636193997643772,15.980446220214946,4.30271333085906,46.86660054057088,flood,HIST_000129,2020-01-06
Grand Forks ND,USGS_05053000,26.4246741932907,83.53857670351034,65.3,95.4,22.48016068596433,24.40119425089333,300,30,1.597490031437279,6.5923136052076545,23.27920559681217,24.402244281687466,flood,HIST_000130,2021-06-27
Grand Forks ND,USGS_05059000,0.18338778593131266,13.628649674082437,61.6,97.6,11.451379323283456,14.178284929374968,280,95,1.7205042594746767,2.512950977176504,58.24452922063489,79.61850023811076,no_flood,HIST_000131,1976-05-09
Cass ND,USGS_05092000,11.319940743716504,43.53044029028807,46.7,29.2,28.18327781407006,29.895517708243627,280,35,2.175619230326958,3.0970660599488977,33.462529575002634,41.25493351274568,flood,HIST_000132,1999-08-03
Grand Forks ND,USGS_05059000,11.551610372869263,25.1090447442323,82.6,58.7,16.038762110397677,19.692852253956723,310,25,1.869960368414587,9.303513672632048,7.942342742098347,63.37130503245379,no_flood,HIST_000133,2005-11-22
Grand Forks ND,USGS_05059000,15.969451351512774,53.897722786750265,87.6,93.9,21.561697599963182,22.30567744698876,290,55,2.6566890126634837,12.26865612815758,29.004446158388795,87.71927702630906,flood,HIST_000134,2007-06-11
Cass ND,USGS_05085000,8.495724046678047,27.914638924050166,93.8,54.8,45.12330452470557,49.26089913523708,280,55,3.411319486636794,9.96707288007353,6.555852618577285,86.85657702598799,flood,HIST_000135,1988-01-17
Cass ND,USGS_05053000,12.32533723874388,29.0068810861286,90.8,27.2,16.65098768879726,21.0112293810323,300,55,2.8180654520995008,11.628440127754676,38.66821662726202,83.78180244862548,no_flood,HIST_000136,2012-08-03
Traill ND,USGS_05054000,9.789590394948586,28.06162273381077,41.3,54.1,24.84774678955744,28.463494221880588,280,30,2.2008361519788022,9.40227681183053,34.62243986771465,72.79806484660865,no_flood,HIST_000137,2016-03-27
Traill ND,USGS_05053000,4.827352846539089,5.650231387628235,47.7,88.0,9.339840324914835,11.346370446013395,275,30,2.231287727676855,15.300365292362672,15.970080750932247,11.98242291014353,no_flood,HIST_000138,2010-05-07
Cass ND,USGS_05054000,7.53653233070986,34.38898058420159,88.3,61.7,34.60471779591929,36.851466506117504,310,95,2.964661971133798,3.8457851987830023,14.515900818931776,74.25573692559308,flood,HIST_000139,1995-06-04
Grand Forks ND,USGS_05079000,13.24855251397811,36.72850935830479,38.3,79.7,9.683818228802293,11.271752205107877,310,30,1.5003367325112134,2.873215797357462,2.8111145116561875,34.85526020388095,no_flood,HIST_000140,2009-01-23
Clay MN,USGS_05053000,5.0821566699905265,22.619790747465057,53.8,82.6,12.364022149587534,16.823382873641208,280,30,2.5845435489413235,5.5651899642400995,5.357371471534376,71.83173398529185,no_flood,HIST_000141,1997-01-28
Polk MN,USGS_05054000,20.160561138806163,57.04138896411421,91.6,44.6,34.74111522265545,37.11814826190582,260,45,3.0858493492780106,6.6485678768864,51.949209913341306,52.83709579104903,flood,HIST_000142,2019-02-14
Polk MN,USGS_05087500,9.535133953851595,14.011000963657887,57.3,88.5,25.319908221390797,28.972390026184748,300,55,3.119282927657304,3.9442596248548942,45.24138209570294,13.2344807429398,no_flood,HIST_000143,1980-08-08
Norman MN,USGS_05087500,5.202062393371257,22.458855069677018,88.4,46.0,35.506940784876,37.345870723656766,310,25,1.6452298802008745,6.8802127473694386,50.12881354453166,11.322404978945846,flood,HIST_000144,2008-06-24
Clay MN,USGS_05085000,6.315016205395591,10.718850983222932,87.7,28.0,32.098631493183674,34.08686939114386,290,60,3.4057725800548466,2.8704095713358564,16.03515778761572,29.782481394087103,flood,HIST_000145,1999-10-12
Polk MN,USGS_05085000,14.143871715165078,28.49043378203855,57.3,25.1,24.23937205119782,25.738374689024,290,25,3.1161468540948265,10.76114168584432,23.88031757727017,37.26241559498733,no_flood,HIST_000146,1974-09-02
Clay MN,USGS_05087500,23.285471626640064,50.718494579161316,73.7,66.0,20.99412431148077,24.8787643631169,290,30,2.012453023817041,9.161821677454641,37.18407428598535,90.6467600615116,flood,HIST_000147,1996-10-27
Grand Forks ND,USGS_05079000,9.750371960991089,38.386963609424086,55.7,92.0,36.563673673018194,38.016196201375294,280,25,2.6749706703948415,8.520498598158202,8.838182656738221,10.705743169472514,flood,HIST_000148,2012-11-24
Traill ND,USGS_05054000,11.797106693522219,40.16076000572906,51.5,83.9,25.48596263145225,27.784286983465556,300,30,2.866442855080737,7.895205513285304,2.633996558580307,24.917480183814035,no_flood,HIST_000149,2000-08-12
Grand Forks ND,USGS_05079000,8.224977973383268,19.290689548480252,41.5,71.5,5.0,7.491180002496365,290,60,2.516685174996458,6.828155080889839,27.53780876263792,92.74486641154054,no_flood,HIST_000150,1994-07-06
Traill ND,USGS_05082500,18.292971116064336,51.04592849245569,80.4,36.8,19.903128061022652,22.287628593362502,280,55,3.29582793843001,6.766035019518001,38.436911012933244,69.99404311419573,flood,HIST_000151,1991-08-18
Traill ND,USGS_05092000,8.065157295561201,26.062769590838457,73.1,41.2,28.251045523193724,29.859395471491467,275,95,3.62010522400371,4.522048193481739,1.750185818715868,53.28011319427081,flood,HIST_000152,1984-10-04
Cass ND,USGS_05085000,5.070516808094038,32.01040998652766,82.3,43.3,10.774436764798786,13.594806908966374,300,60,2.3964461538121826,13.340251350992313,14.423934773610414,27.24336511613432,no_flood,HIST_000153,2016-04-20
Norman MN,USGS_05082500,18.04999811350526,47.774204954464544,78.1,66.1,15.705061632553498,17.842570789194056,290,55,2.315846077329968,5.771350263670432,54.22545430650853,86.1264595413971,flood,HIST_000154,1976-05-14
Walsh ND,USGS_05059000,11.979502493315536,29.223598598122692,37.0,71.4,23.3644683471377,25.18623953927886,300,25,2.238104506224105,1.3035577432491805,27.600143734847936,18.55477409794235,no_flood,HIST_000155,1998-08-04
Clay MN,USGS_05092000,21.795440209668694,55.91356015685911,90.9,53.6,25.671442840221268,28.404945443005108,290,95,2.8300541974606297,3.8425382711137,43.38769643295325,28.050422596568463,flood,HIST_000156,2010-06-21
Grand Forks ND,USGS_05087500,8.700998516077155,41.635256107346834,54.5,77.0,30.646206157418323,34.7301034899465,300,55,1.9540349193915065,3.744166619696543,54.116411804949,82.60241677252652,flood,HIST_000157,2010-08-22
Grand Forks ND,USGS_05085000,32.11314508056395,92.89153333303288,81.8,67.6,41.06189513410321,45.82300406259118,280,30,1.6060557455172293,10.62127038623546,42.86544984427453,78.3104754269738,flood,HIST_000158,2009-01-01
Norman MN,USGS_05054000,2.0661397183898407,9.084427785184248,90.3,75.7,26.04312621580451,29.68803152408359,275,95,3.654227259468363,20.898067702962116,48.42425423200218,27.571654266084284,no_flood,HIST_000159,1984-06-06
Walsh ND,USGS_05087500,20.598294786413213,57.35633633042415,65.4,53.3,9.824272375522504,14.35713342888332,275,95,1.5401546624525153,4.810587508222243,36.954714940603274,85.89502818427621,flood,HIST_000160,1975-08-27
Grand Forks ND,USGS_05079000,16.46748087052796,51.02928701974392,42.1,95.2,39.97201943241276,43.54407325054575,300,25,3.881167791719617,0.8181213492644542,52.760461210591686,82.79109861071846,flood,HIST_000161,2002-04-12
Norman MN,USGS_05082500,11.09980395425288,45.59301326356345,85.0,91.1,29.748205248781993,29.808989106168926,280,30,3.1850497976469816,7.033362944735049,18.40659597132847,41.76626531071209,flood,HIST_000162,1988-06-01
Grand Forks ND,USGS_05054000,3.650601483698268,13.164454261896772,75.7,30.3,27.436421813547504,28.46342885593765,260,60,2.4536026035332785,3.971217526880299,47.09170937753281,76.01380718428935,no_flood,HIST_000163,1994-07-19
Traill ND,USGS_05092000,7.782697771949474,23.785964479982482,66.1,38.1,25.939601276398207,30.79298400344693,275,60,1.7832587618186606,17.935418490256897,25.363718213635934,41.18717511574464,no_flood,HIST_000164,1983-07-27
Polk MN,USGS_05082500,8.417759635606927,24.465074936238484,39.6,30.5,34.14164422475061,38.89876032897844,275,60,2.243226975768334,8.927412500946337,35.942675229022896,66.12839004612394,flood,HIST_000165,2018-02-21
Clay MN,USGS_05085000,21.099570494316644,71.5562368720783,87.0,94.1,16.597453393648603,17.126982415667392,290,30,1.8870715314942996,5.617317259578321,42.06837566504842,71.21006969022754,flood,HIST_000166,1999-01-17
Grand Forks ND,USGS_05087500,16.44342668378297,42.50913148634981,79.4,40.7,24.661311036867353,27.98628361805622,275,45,2.7451009826421724,17.396600450153684,19.622678649109066,90.10513229187274,no_flood,HIST_000167,1992-09-28
Norman MN,USGS_05059000,15.099582491477324,40.44072514350436,47.2,72.7,39.744767950951896,43.83661578335858,275,45,1.6250464420527806,2.798379010953445,35.82574621120319,63.532289321001066,flood,HIST_000168,2001-07-10
Clay MN,USGS_05085000,4.251061238944879,0.0,79.3,63.1,21.561530920660175,21.903824517328065,310,35,2.4277823460753196,10.840349740537812,35.06693458544556,58.44987489301421,no_flood,HIST_000169,2020-12-28
Cass ND,USGS_05085000,11.603789447141972,30.886630745280666,74.0,93.3,31.981664167414138,32.30169590045724,290,30,3.561858093367519,4.486228326246468,18.062764670058783,55.236811836711745,flood,HIST_000170,2014-06-24
Walsh ND,USGS_05087500,0.0,4.497689654569411,44.6,30.1,33.77394051047898,34.7021740349852,275,25,3.1605484624724207,4.433665797781036,48.84754113546971,71.66208788870357,flood,HIST_000171,2006-04-05
Cass ND,USGS_05087500,8.78466168325945,34.15356152775554,87.4,85.5,30.567466060397663,31.647766641621494,275,45,3.523310995713156,10.058329945361,16.28992525091207,30.860523126041503,flood,HIST_000172,2020-05-09
Traill ND,USGS_05079000,22.212951223468348,69.55697776803885,62.7,55.3,8.225043315339638,8.29129848285919,300,30,2.2398572221466413,11.731931934143866,24.665616532826387,74.97363047641115,flood,HIST_000173,2018-07-13
Cass ND,USGS_05059000,10.811743739777997,43.761775415412004,48.3,62.9,18.51144993277722,21.550213348255483,290,35,2.1133807854155275,5.9403749391772465,13.173235393788117,96.38765224421097,no_flood,HIST_000174,1979-11-09
Norman MN,USGS_05054000,10.148835598337982,30.44249734732604,59.7,88.5,26.63903828633353,29.796132892425412,270,30,2.8312601660399546,1.961172147314863,36.33827335940469,20.548351511221007,no_flood,HIST_000175,2000-07-24
Clay MN,USGS_05054000,1.2260960053578582,16.71561074777547,36.1,82.9,23.141684497069,23.486914028641998,300,25,2.685637552442384,23.587606423018073,15.196343011362906,10.898089899260444,no_flood,HIST_000176,1999-09-24
Cass ND,USGS_05092000,18.724163666411844,58.322706577091786,46.0,87.4,34.704686388203605,39.11748577206534,280,60,2.665774390350425,17.114762610970843,23.269565395015874,82.31838935163431,flood,HIST_000177,2022-02-08
Traill ND,USGS_05085000,12.930132599833863,43.82808006186093,57.5,83.7,25.723718398651688,27.89107956242986,300,30,3.992955884757376,0.9131340384502897,21.03123205716971,43.52799463835957,no_flood,HIST_000178,1975-11-28
Walsh ND,USGS_05079000,17.955770343838275,51.45050515333154,39.0,81.0,15.471039894268044,18.389607832924863,260,25,3.454899942894898,17.929538555610527,48.18012431747023,56.62072597641623,flood,HIST_000179,1988-03-05
Polk MN,USGS_05053000,3.6241753541273116,25.360829145652115,50.5,69.2,14.074802383364226,16.24061793994006,275,25,3.435756707361488,7.400980763280298,18.414270791674202,47.34740938600704,no_flood,HIST_000180,1982-06-16
Polk MN,USGS_05054000,17.100940598194107,63.654193197276975,39.6,75.8,13.938173506434712,15.852167328616652,290,30,3.5545773664633984,6.828270310470694,47.774487032482114,34.47514354766039,flood,HIST_000181,2009-09-15
Polk MN,USGS_05085000,10.978211123470922,21.321242609088735,74.3,85.1,21.89776928452005,22.213470749157004,310,55,3.441976208518068,5.890687182582699,47.20250044243855,79.62963084060992,no_flood,HIST_000182,1991-12-01
Walsh ND,USGS_05053000,23.328471041851568,69.12731533058293,54.4,90.5,29.38870273354762,33.8292936782178,300,45,2.3132265459043695,5.396667626810212,59.76946040992673,84.28740977115532,flood,HIST_000183,1973-08-11
Cass ND,USGS_05085000,38.54530804586335,116.24715677565287,86.0,54.6,29.189830576703905,29.258323328748478,280,35,1.7005556161392852,2.6320833194087863,30.698143073704628,10.4811544768928,flood,HIST_000184,1974-05-21
Grand Forks ND,USGS_05082500,19.072816536558964,64.76892087839961,69.7,66.6,20.416959261297674,24.759013201004585,280,35,2.4478191459391176,9.00751357746805,37.11162352309113,66.97653881495617,flood,HIST_000185,1976-03-21
Walsh ND,USGS_05082500,22.612063138900858,66.72426015310234,75.5,74.5,20.59736536243869,22.46297845455061,280,55,3.8542299666450766,6.673793692053899,41.82814835350855,68.3775061091934,flood,HIST_000186,1981-06-19
Cass ND,USGS_05053000,0.0,4.994773012665721,91.9,29.4,19.13644011394555,22.56341683117558,310,60,1.5624155553001429,25.0,27.214739995370046,50.93851985225814,no_flood,HIST_000187,1991-06-03
Walsh ND,USGS_05053000,21.693101863924355,67.782741256451,38.1,27.3,26.760831792635326,28.877507513401312,290,35,1.7114134452430947,12.727152732154897,39.54272460793394,29.01086483256379,flood,HIST_000188,2016-11-15
Polk MN,USGS_05092000,16.743163968594594,35.600605173354765,91.4,81.6,18.68782447326292,19.32750909582184,260,95,2.3687677060629526,16.89660346999197,23.757695324856293,70.23777482456913,no_flood,HIST_000189,2013-03-14
Polk MN,USGS_05082500,5.614220033328803,21.00800127704201,72.8,41.0,9.43269393521201,9.535298008858636,280,60,3.5665458637562217,1.7042034879784478,58.52239662878525,25.310387557835334,no_flood,HIST_000190,1975-02-06
Norman MN,USGS_05053000,7.809931875131627,11.261539339768449,43.2,67.4,15.775647893461905,18.303191695411225,270,35,1.860196965032999,8.232627754394365,16.418425071646297,53.90508866896113,no_flood,HIST_000191,1988-01-23
Norman MN,USGS_05059000,23.894068590322746,76.22267412941294,75.0,81.7,16.64586513714781,20.95688000543875,260,30,2.2846887418061765,15.194064665219196,53.37115866262579,43.43205363619391,flood,HIST_000192,1998-05-18
Grand Forks ND,USGS_05053000,15.558723629241058,44.82876884531341,42.4,76.0,28.93705677173267,31.017783609935705,290,95,2.784626836441495,5.401837306262483,53.39302358840919,83.60706750895265,flood,HIST_000193,1977-03-13
Cass ND,USGS_05087500,39.06859986711147,109.43167318020747,42.9,87.4,10.698178070452009,11.524689501141815,280,60,3.6356519724933394,5.437458490894963,34.596840427783064,60.288935016195786,flood,HIST_000194,1977-03-10
Polk MN,USGS_05053000,11.754500842797345,30.90861266769968,48.2,40.9,19.295716276524196,23.666075143050122,260,95,2.1241723818505753,8.316107347012093,45.01594583633054,23.684371068204264,no_flood,HIST_000195,2004-01-15
Grand Forks ND,USGS_05054000,15.361842829184965,42.21890402185183,35.4,81.4,28.70855529441538,32.22099700235773,280,30,3.038134133206035,16.49305830873286,30.77532988648594,73.36749441892051,flood,HIST_000196,1984-02-14
Traill ND,USGS_05082500,5.789943935916725,15.431263258643583,65.1,28.7,28.917220895986077,29.091778659267195,275,45,2.8778999047909304,14.978530479727697,1.4982997270229759,50.41348911371133,flood,HIST_000197,1980-12-01
Grand Forks ND,USGS_05085000,11.068280409195438,32.31270240219458,74.1,40.4,36.063639694823365,38.84592072395065,275,60,3.641233506906434,3.865081141943882,55.64131083517783,42.92972286011924,flood,HIST_000198,2009-05-13
Polk MN,USGS_05085000,4.638972366895139,25.007807424022385,37.5,71.5,15.277648480617506,18.264110582384852,275,95,3.1334587461967014,3.99081855367791,35.977654107595285,55.5697278418841,no_flood,HIST_000199,1993-10-17
Polk MN,USGS_05087500,3.584828593935744,20.549361165068717,39.7,57.3,34.80883346426129,36.11407609543553,310,35,2.3584667554441108,2.002107074269398,56.12907081164975,26.715976480466708,flood,HIST_000200,1987-02-04
Traill ND,USGS_05087500,2.7210814749367658,19.50607304690264,89.8,38.8,15.933542125766515,15.95867488881553,300,25,1.6502410259454254,8.126751153276839,10.631550060671467,36.48400629734029,no_flood,HIST_000201,1974-10-27
Cass ND,USGS_05059000,15.285821614624577,49.31067862010259,80.4,46.5,29.068244843929808,30.56253052022496,270,30,1.767642946385465,12.9063364632768,43.78271438984533,94.61987250141564,flood,HIST_000202,1992-09-20
Cass ND,USGS_05087500,7.137829395207371,38.06917296087578,70.8,56.7,23.40214245978328,24.224170105177674,275,60,1.7914576863892417,12.567231370923887,43.980006433357396,69.27952194457902,no_flood,HIST_000203,1989-05-28
Polk MN,USGS_05085000,12.837301723894377,31.184379821691966,40.9,30.5,36.84563820658787,38.65334520035806,275,25,1.7304198961810808,3.6123358227556013,13.57651504899599,90.6128166879435,flood,HIST_000204,1973-01-08
Walsh ND,USGS_05079000,13.99994968126601,53.17569422313265,49.8,55.9,26.720805032298635,30.688658304992643,270,55,1.5794462108933112,3.673229016941568,6.94207909081813,12.452501075573359,flood,HIST_000205,1972-07-22
