date,latitude,longitude,rainfall_mm,station_id,station_name,water_level_m,river_level_24h_ago,river_level_48h_ago,river_rise_rate,elevation,population_density,ndwi,soil_saturation,flooded,rainfall_48h,rainfall_72h,days_since_last_rain,flood_risk_score
2019-09-22,24.5,83.5,0.1204052194952964,STN_GAN_02,Gandak Rewaghat Station,59.21,59.03,59.1,0.003049,0.0,694.6,0.238,0.972,0,1.23,1.23,0.0,20.5624
2019-09-23,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.76,59.21,59.03,-0.0076,0.0,694.6,0.752,0.509,1,0.12,1.23,1.0,20.5592
2019-09-24,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.18,58.76,59.21,0.007148,0.0,694.6,0.695,0.322,1,0.0,0.12,2.0,20.1196
2019-09-25,24.5,83.5,8.647049903869629,STN_GAN_02,Gandak Rewaghat Station,59.15,59.18,58.76,-0.000507,0.0,694.6,0.34,0.507,0,8.65,8.65,0.0,23.5293
2019-09-26,24.5,83.5,7.750473976135254,STN_GAN_02,Gandak Rewaghat Station,58.99,59.15,59.18,-0.002705,0.0,694.6,0.671,0.433,1,16.4,16.4,0.0,26.6286
2019-09-27,24.5,83.5,10.16254711151123,STN_GAN_02,Gandak Rewaghat Station,59.46,58.99,59.15,0.007967,0.0,694.6,0.72,0.874,1,17.91,26.56,0.0,30.6959
2019-09-28,24.5,83.5,30.89435768127441,STN_GAN_02,Gandak Rewaghat Station,59.23,59.46,58.99,-0.003868,0.0,694.6,0.607,0.655,0,41.06,48.81,0.0,39.5923
2019-09-29,24.5,83.5,34.325618743896484,STN_GAN_02,Gandak Rewaghat Station,58.72,59.23,59.46,-0.008611,0.0,694.6,0.603,0.413,0,65.22,75.38,0.0,50.2189
2019-09-30,24.5,83.5,17.011720657348633,STN_GAN_02,Gandak Rewaghat Station,58.14,58.72,59.23,-0.009877,0.0,694.6,0.275,0.764,0,51.34,82.23,0.0,52.9585
2019-10-01,24.5,83.5,0.1444862633943557,STN_GAN_02,Gandak Rewaghat Station,58.44,58.14,58.72,0.00516,0.0,694.6,0.111,0.518,0,17.16,51.48,0.0,40.663
2019-10-02,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,57.97,58.44,58.14,-0.008042,0.0,694.6,0.616,0.722,0,0.14,17.16,1.0,26.931
2019-10-03,24.5,83.5,10.461078643798828,STN_GAN_02,Gandak Rewaghat Station,58.73,57.97,58.44,0.01311,0.0,694.6,0.585,0.851,0,10.46,10.61,0.0,24.3174
2019-10-04,24.5,83.5,0.4199968874454498,STN_GAN_02,Gandak Rewaghat Station,57.94,58.73,57.97,-0.013451,0.0,694.6,0.523,0.455,0,10.88,10.88,0.0,24.4174
2019-10-05,24.5,83.5,5.527706146240234,STN_GAN_02,Gandak Rewaghat Station,58.67,57.94,58.73,0.012599,0.0,694.6,0.422,0.942,0,5.95,16.41,0.0,26.6372
2019-10-06,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.81,58.67,57.94,0.002386,0.0,694.6,0.61,0.831,0,5.53,5.95,1.0,22.4502
2019-10-07,24.5,83.5,2.309983015060425,STN_GAN_02,Gandak Rewaghat Station,58.82,58.81,58.67,0.00017,0.0,694.6,0.648,0.604,0,2.31,7.84,0.0,23.2055
2019-10-08,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.65,58.82,58.81,-0.00289,0.0,694.6,0.29,0.768,0,2.31,2.31,1.0,20.9926
2019-10-09,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.86,58.65,58.82,0.003581,0.0,694.6,0.498,0.377,0,0.0,2.31,2.0,20.9945
2019-10-10,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.89,58.86,58.65,0.00051,0.0,694.6,0.515,0.686,0,0.0,0.0,3.0,20.0696
2019-10-11,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.39,58.89,58.86,0.00849,0.0,694.6,0.249,0.556,0,0.0,0.0,4.0,20.072
2019-10-12,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.48,59.39,58.89,0.001515,0.0,694.6,0.79,0.709,1,0.0,0.0,5.0,20.0699
2019-10-13,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.59,59.48,59.39,0.001849,0.0,694.6,0.551,0.644,0,0.0,0.0,6.0,20.07
2019-10-14,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.5,59.59,59.48,-0.00151,0.0,694.6,0.773,0.44,1,0.0,0.0,7.0,20.069
2019-10-15,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.52,59.5,59.59,0.000336,0.0,694.6,0.625,0.891,0,0.0,0.0,8.0,20.0696
2019-10-16,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.7,59.52,59.5,0.003024,0.0,694.6,0.292,0.739,0,0.0,0.0,9.0,20.0704
2019-10-17,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.06,59.7,59.52,-0.01072,0.0,694.6,0.784,0.893,1,0.0,0.0,10.0,20.0662
2019-10-18,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.57,59.06,59.7,-0.008297,0.0,694.6,0.306,0.692,0,0.0,0.0,11.0,20.067
2019-10-19,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.92,58.57,59.06,0.005976,0.0,694.6,0.165,0.913,0,0.0,0.0,12.0,20.0713
2019-10-20,24.5,83.5,12.472418785095217,STN_GAN_02,Gandak Rewaghat Station,59.04,58.92,58.57,0.002037,0.0,694.6,0.575,0.717,0,12.47,12.47,0.0,25.0581
2019-10-21,24.5,83.5,3.4660322666168213,STN_GAN_02,Gandak Rewaghat Station,59.02,59.04,58.92,-0.000339,0.0,694.6,0.674,0.785,1,15.94,15.94,0.0,26.4454
2019-10-22,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.07,59.02,59.04,0.000847,0.0,694.6,0.603,0.752,0,3.47,15.94,1.0,26.4457
2019-10-23,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.26,59.07,59.02,0.003217,0.0,694.6,0.693,0.671,1,0.0,3.47,2.0,21.4584
2019-10-24,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,59.1,59.26,59.07,-0.0027,0.0,694.6,0.589,0.815,0,0.0,0.0,3.0,20.0686
2019-10-25,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.83,59.1,59.26,-0.004569,0.0,694.6,0.192,0.346,0,0.0,0.0,4.0,20.0681
2019-10-26,24.5,83.5,0.9556923508644104,STN_GAN_02,Gandak Rewaghat Station,58.96,58.83,59.1,0.00221,0.0,694.6,0.289,0.908,0,0.96,0.96,0.0,20.4541
2019-10-27,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.62,58.96,58.83,-0.005767,0.0,694.6,0.39,0.817,0,0.96,0.96,1.0,20.4517
2019-10-28,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.83,58.62,58.96,0.003582,0.0,694.6,0.362,0.592,0,0.0,0.96,2.0,20.4545
2019-10-29,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.2,58.83,58.62,-0.010709,0.0,694.6,0.528,0.656,0,0.0,0.0,3.0,20.0662
2019-10-30,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.67,58.2,58.83,0.008076,0.0,694.6,0.746,0.547,1,0.0,0.0,4.0,20.0719
2019-10-31,24.5,83.5,0.0,STN_GAN_02,Gandak Rewaghat Station,58.9,58.67,58.2,0.00392,0.0,694.6,0.416,0.902,0,0.0,0.0,5.0,20.0706
2019-05-01,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.72,50.72,50.72,0.002957,0.0,694.6,0.813,0.887,1,0.0,0.0,1.0,20.0703
2019-05-02,24.5,83.75,0.2572095096111297,STN_GAN_02,Gandak Rewaghat Station,50.87,50.72,50.72,0.002957,0.0,694.6,0.484,0.875,0,0.26,0.26,0.0,20.1743
2019-05-03,24.5,83.75,0.285788357257843,STN_GAN_02,Gandak Rewaghat Station,51.05,50.87,50.72,0.003538,0.0,694.6,0.604,0.446,0,0.54,0.54,0.0,20.2865
2019-05-04,24.5,83.75,0.3757030069828033,STN_GAN_02,Gandak Rewaghat Station,50.94,51.05,50.87,-0.002155,0.0,694.6,0.702,0.929,1,0.66,0.92,0.0,20.4368
2019-05-05,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.79,50.94,51.05,-0.002945,0.0,694.6,0.485,0.417,0,0.38,0.66,1.0,20.3326
2019-05-06,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.67,50.79,50.94,-0.002363,0.0,694.6,0.637,0.729,0,0.0,0.38,2.0,20.2208
2019-05-07,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.88,50.67,50.79,0.004144,0.0,694.6,0.795,0.56,1,0.0,0.0,3.0,20.0707
2019-05-08,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.76,50.88,50.67,-0.002358,0.0,694.6,0.847,0.652,1,0.0,0.0,4.0,20.0688
2019-05-09,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.93,50.76,50.88,0.003349,0.0,694.6,0.804,0.526,1,0.0,0.0,5.0,20.0705
2019-05-10,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.81,50.93,50.76,0.017279,0.0,694.6,0.467,0.834,0,0.0,0.0,6.0,20.0746
2019-05-11,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.21,51.81,50.93,0.007721,0.0,694.6,0.455,0.835,0,0.0,0.0,7.0,20.0718
2019-05-12,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.12,52.21,51.81,-0.001724,0.0,694.6,0.529,0.828,0,0.0,0.0,8.0,20.0689
2019-05-13,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.66,52.12,52.21,0.010361,0.0,694.6,0.464,0.771,0,0.0,0.0,9.0,20.0726
2019-05-14,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.54,52.66,52.12,-0.002279,0.0,694.6,0.703,0.942,1,0.0,0.0,10.0,20.0688
2019-05-15,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.78,52.54,52.66,-0.014465,0.0,694.6,0.346,0.672,0,0.0,0.0,11.0,20.0651
2019-05-16,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.42,51.78,52.54,-0.006952,0.0,694.6,0.11,0.379,0,0.0,0.0,12.0,20.0674
2019-05-17,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.73,51.42,51.78,-0.013419,0.0,694.6,0.238,0.683,0,0.0,0.0,13.0,20.0654
2019-05-18,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.63,50.73,51.42,-0.001971,0.0,694.6,0.744,0.313,1,0.0,0.0,14.0,20.0689
2019-05-19,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,50.69,50.63,50.73,0.001185,0.0,694.6,0.787,0.857,1,0.0,0.0,15.0,20.0698
2019-05-20,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.41,50.69,50.63,0.014204,0.0,694.6,0.804,0.969,1,0.0,0.0,16.0,20.0737
2019-05-21,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.59,51.41,50.69,0.003501,0.0,694.6,0.281,0.718,0,0.0,0.0,17.0,20.0705
2019-05-22,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.56,51.59,51.41,-0.000582,0.0,694.6,0.608,0.842,0,0.0,0.0,18.0,20.0693
2019-05-23,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.94,51.56,51.59,0.00737,0.0,694.6,0.155,0.44,0,0.0,0.0,19.0,20.0717
2019-05-24,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.1,51.94,51.56,-0.016173,0.0,694.6,0.72,0.89,1,0.0,0.0,20.0,20.0646
2019-05-25,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.25,51.1,51.94,0.002935,0.0,694.6,0.106,0.512,0,0.0,0.0,21.0,20.0703
2019-05-26,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.61,51.25,51.1,0.007024,0.0,694.6,0.248,0.589,0,0.0,0.0,22.0,20.0716
2019-05-27,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.06,51.61,51.25,-0.010657,0.0,694.6,0.767,0.845,1,0.0,0.0,23.0,20.0663
2019-05-28,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.57,51.06,51.61,0.009988,0.0,694.6,0.175,0.837,0,0.0,0.0,24.0,20.0725
2019-05-29,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.76,51.57,51.06,0.003684,0.0,694.6,0.617,0.862,0,0.0,0.0,25.0,20.0706
2019-05-30,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.64,51.76,51.57,-0.002318,0.0,694.6,0.185,0.332,0,0.0,0.0,26.0,20.0688
2019-05-31,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,51.94,51.64,51.76,0.005809,0.0,694.6,0.396,0.652,0,0.0,0.0,27.0,20.0712
2019-06-01,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.9,51.94,51.64,0.018483,0.0,694.6,0.847,0.402,1,0.0,0.0,28.0,20.075
2019-06-02,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.02,52.9,51.94,0.002268,0.0,694.6,0.16,0.939,0,0.0,0.0,29.0,20.0701
2019-06-03,24.5,83.75,2.017974376678467,STN_GAN_02,Gandak Rewaghat Station,53.17,53.02,52.9,0.002829,0.0,694.6,0.315,0.803,0,2.02,2.02,0.0,20.8783
2019-06-04,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.04,53.17,53.02,-0.002445,0.0,694.6,0.166,0.755,0,2.02,2.02,1.0,20.8767
2019-06-05,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.75,53.04,53.17,-0.005468,0.0,694.6,0.18,0.902,0,0.0,2.02,2.0,20.8758
2019-06-06,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.13,52.75,53.04,0.007204,0.0,694.6,0.596,0.701,0,0.0,0.0,3.0,20.0716
2019-06-07,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.84,53.13,52.75,-0.005458,0.0,694.6,0.836,0.478,1,0.0,0.0,4.0,20.0678
2019-06-08,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.92,52.84,53.13,0.001514,0.0,694.6,0.47,0.707,0,0.0,0.0,5.0,20.0699
2019-06-09,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.78,52.92,52.84,-0.002646,0.0,694.6,0.844,0.5,1,0.0,0.0,6.0,20.0687
2019-06-10,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.02,52.78,52.92,0.004547,0.0,694.6,0.546,0.75,0,0.0,0.0,7.0,20.0708
2019-06-11,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.2,53.02,52.78,0.003395,0.0,694.6,0.196,0.591,0,0.0,0.0,8.0,20.0705
2019-06-12,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.67,53.2,53.02,0.008835,0.0,694.6,0.615,0.704,0,0.0,0.0,9.0,20.0721
2019-06-13,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.51,53.67,53.2,-0.002981,0.0,694.6,0.342,0.424,0,0.0,0.0,10.0,20.0686
2019-06-14,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.46,53.51,53.67,-0.000934,0.0,694.6,0.736,0.673,1,0.0,0.0,11.0,20.0692
2019-06-15,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.11,53.46,53.51,-0.006547,0.0,694.6,0.673,0.841,1,0.0,0.0,12.0,20.0675
2019-06-16,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,52.99,53.11,53.46,-0.002259,0.0,694.6,0.54,0.654,0,0.0,0.0,13.0,20.0688
2019-06-17,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.19,52.99,53.11,0.003774,0.0,694.6,0.38,0.789,0,0.0,0.0,14.0,20.0706
2019-06-18,24.5,83.75,0.8184034824371338,STN_GAN_02,Gandak Rewaghat Station,53.54,53.19,52.99,0.00658,0.0,694.6,0.576,0.437,0,0.82,0.82,0.0,20.3994
2019-06-19,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.22,53.54,53.19,-0.005977,0.0,694.6,0.576,0.303,0,0.82,0.82,1.0,20.3957
2019-06-20,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.62,53.22,53.54,0.007516,0.0,694.6,0.281,0.619,0,0.0,0.82,2.0,20.3997
2019-06-21,24.5,83.75,1.6182860136032104,STN_GAN_02,Gandak Rewaghat Station,54.21,53.62,53.22,0.011003,0.0,694.6,0.518,0.613,0,1.62,1.62,0.0,20.7208
2019-06-22,24.5,83.75,6.11253833770752,STN_GAN_02,Gandak Rewaghat Station,54.43,54.21,53.62,0.004058,0.0,694.6,0.673,0.976,1,7.73,7.73,0.0,23.1627
2019-06-23,24.5,83.75,9.404511451721191,STN_GAN_02,Gandak Rewaghat Station,55.23,54.43,54.21,0.014698,0.0,694.6,0.767,0.768,1,15.52,17.14,0.0,26.9299
2019-06-24,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,54.97,55.23,54.43,-0.004708,0.0,694.6,0.421,0.392,0,9.4,15.52,1.0,26.276
2019-06-25,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,54.52,54.97,55.23,-0.008186,0.0,694.6,0.484,0.576,0,0.0,9.4,2.0,23.827
2019-06-26,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,53.86,54.52,54.97,-0.012106,0.0,694.6,0.848,0.718,1,0.0,0.0,3.0,20.0658
2019-06-27,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,54.51,53.86,54.52,0.012068,0.0,694.6,0.699,0.621,1,0.0,0.0,4.0,20.0731
2019-06-28,24.5,83.75,0.5388880968093872,STN_GAN_02,Gandak Rewaghat Station,54.82,54.51,53.86,0.005687,0.0,694.6,0.524,0.86,0,0.54,0.54,0.0,20.2872
2019-06-29,24.5,83.75,23.292842864990234,STN_GAN_02,Gandak Rewaghat Station,54.85,54.82,54.51,0.000547,0.0,694.6,0.135,0.944,0,23.83,23.83,0.0,29.6016
2019-06-30,24.5,83.75,0.8923924565315247,STN_GAN_02,Gandak Rewaghat Station,55.01,54.85,54.82,0.002917,0.0,694.6,0.55,0.828,0,24.19,24.72,0.0,29.9583
2019-07-01,24.5,83.75,1.2146004438400269,STN_GAN_02,Gandak Rewaghat Station,54.61,55.01,54.85,-0.007271,0.0,694.6,0.754,0.747,1,2.11,25.4,0.0,30.2273
2019-07-02,24.5,83.75,2.0457851886749268,STN_GAN_02,Gandak Rewaghat Station,55.64,54.61,55.01,0.018861,0.0,694.6,0.301,0.316,0,3.26,4.15,0.0,21.7351
2019-07-03,24.5,83.75,6.50820779800415,STN_GAN_02,Gandak Rewaghat Station,55.74,55.64,54.61,0.001797,0.0,694.6,0.525,0.768,0,8.55,9.77,0.0,23.978
2019-07-04,24.5,83.75,0.5572872757911682,STN_GAN_02,Gandak Rewaghat Station,55.83,55.74,55.64,0.001615,0.0,694.6,0.391,0.4,0,7.07,9.11,0.0,23.7139
2019-07-05,24.5,83.75,1.9059267044067385,STN_GAN_02,Gandak Rewaghat Station,56.17,55.83,55.74,0.00609,0.0,694.6,0.84,0.543,1,2.46,8.97,0.0,23.6593
2019-07-06,24.5,83.75,3.805728435516357,STN_GAN_02,Gandak Rewaghat Station,56.42,56.17,55.83,0.004451,0.0,694.6,0.147,0.824,0,5.71,6.27,0.0,22.5788
2019-07-07,24.5,83.75,25.54999542236328,STN_GAN_02,Gandak Rewaghat Station,56.55,56.42,56.17,0.002304,0.0,694.6,0.379,0.463,0,29.36,31.26,0.0,32.5742
2019-07-08,24.5,83.75,26.74676322937012,STN_GAN_02,Gandak Rewaghat Station,56.29,56.55,56.42,-0.004598,0.0,694.6,0.761,0.404,1,52.3,56.1,0.0,42.5081
2019-07-09,24.5,83.75,20.036136627197266,STN_GAN_02,Gandak Rewaghat Station,56.53,56.29,56.55,0.004264,0.0,694.6,0.811,0.587,1,46.78,72.33,0.0,49.0027
2019-07-10,24.5,83.75,20.839773178100582,STN_GAN_02,Gandak Rewaghat Station,57.33,56.53,56.29,0.014152,0.0,694.6,0.388,0.458,0,40.88,67.62,0.0,47.1217
2019-07-11,24.5,83.75,18.46641159057617,STN_GAN_02,Gandak Rewaghat Station,57.92,57.33,56.53,0.010291,0.0,694.6,0.751,0.941,1,39.31,59.34,0.0,43.8085
2019-07-12,24.5,83.75,0.2286306917667389,STN_GAN_02,Gandak Rewaghat Station,58.61,57.92,57.33,0.011913,0.0,694.6,0.747,0.436,1,18.7,39.53,0.0,35.885
2019-07-13,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.45,58.61,57.92,-0.00273,0.0,694.6,0.302,0.317,0,0.23,18.7,1.0,27.5486
2019-07-14,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.1,58.45,58.61,-0.005988,0.0,694.6,0.21,0.844,0,0.0,0.23,2.0,20.1597
2019-07-15,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.1,58.1,58.45,0.0,0.0,694.6,0.539,0.803,0,0.0,0.0,3.0,20.0695
2019-07-16,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.18,58.1,58.1,0.001377,0.0,694.6,0.453,0.974,0,0.0,0.0,4.0,20.0699
2019-07-17,24.5,83.75,2.6964707374572754,STN_GAN_02,Gandak Rewaghat Station,58.66,58.18,58.1,0.00825,0.0,694.6,0.493,0.488,0,2.7,2.7,0.0,21.1519
2019-07-18,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.04,58.66,58.18,-0.010569,0.0,694.6,0.307,0.521,0,2.7,2.7,1.0,21.1463
2019-07-19,24.5,83.75,1.128864049911499,STN_GAN_02,Gandak Rewaghat Station,58.7,58.04,58.66,0.011371,0.0,694.6,0.456,0.766,0,1.13,3.83,0.0,21.6049
2019-07-20,24.5,83.75,2.6337618827819824,STN_GAN_02,Gandak Rewaghat Station,58.69,58.7,58.04,-0.00017,0.0,694.6,0.721,0.802,1,3.76,3.76,0.0,21.5734
2019-07-21,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.57,58.69,58.7,-0.002045,0.0,694.6,0.795,0.399,1,2.63,3.76,1.0,21.5728
2019-07-22,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.21,58.57,58.69,-0.006146,0.0,694.6,0.282,0.914,0,0.0,2.63,2.0,21.1196
2019-07-23,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.6,58.21,58.57,-0.010479,0.0,694.6,0.838,0.33,1,0.0,0.0,3.0,20.0663
2019-07-24,24.5,83.75,10.381866455078123,STN_GAN_02,Gandak Rewaghat Station,57.98,57.6,58.21,0.006597,0.0,694.6,0.804,0.417,1,10.38,10.38,0.0,24.2234
2019-07-25,24.5,83.75,42.46749114990234,STN_GAN_02,Gandak Rewaghat Station,58.06,57.98,57.6,0.00138,0.0,694.6,0.266,0.54,0,52.85,52.85,0.0,41.2099
2019-07-26,24.5,83.75,6.436835765838623,STN_GAN_02,Gandak Rewaghat Station,57.59,58.06,57.98,-0.008095,0.0,694.6,0.689,0.442,1,48.9,59.29,0.0,43.783
2019-07-27,24.5,83.75,31.145238876342773,STN_GAN_02,Gandak Rewaghat Station,57.12,57.59,58.06,-0.008161,0.0,694.6,0.776,0.757,1,37.58,80.05,0.0,52.087
2019-07-28,24.5,83.75,4.572666168212891,STN_GAN_02,Gandak Rewaghat Station,57.04,57.12,57.59,-0.001401,0.0,694.6,0.501,0.693,0,35.72,42.15,0.0,36.929
2019-07-29,24.5,83.75,6.163137435913086,STN_GAN_02,Gandak Rewaghat Station,57.76,57.04,57.12,0.012623,0.0,694.6,0.601,0.427,0,10.74,41.88,0.0,36.8252
2019-07-30,24.5,83.75,0.9252063035964966,STN_GAN_02,Gandak Rewaghat Station,57.7,57.76,57.04,-0.001039,0.0,694.6,0.303,0.828,0,7.09,11.66,0.0,24.7331
2019-07-31,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.15,57.7,57.76,-0.009532,0.0,694.6,0.101,0.911,0,0.93,7.09,1.0,22.9026
2019-08-01,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.1,57.15,57.7,-0.000875,0.0,694.6,0.33,0.42,0,0.0,0.93,2.0,20.4412
2019-08-02,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,57.04,57.1,57.15,-0.001051,0.0,694.6,0.247,0.374,0,0.0,0.0,3.0,20.0691
2019-08-03,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,56.02,57.04,57.1,-0.017882,0.0,694.6,0.323,0.435,0,0.0,0.0,4.0,20.0641
2019-08-04,24.5,83.75,12.37346649169922,STN_GAN_02,Gandak Rewaghat Station,56.04,56.02,57.04,0.000357,0.0,694.6,0.284,0.321,0,12.37,12.37,0.0,25.0176
2019-08-05,24.5,83.75,19.28414726257324,STN_GAN_02,Gandak Rewaghat Station,56.0,56.04,56.02,-0.000714,0.0,694.6,0.622,0.867,0,31.66,31.66,0.0,32.7332
2019-08-06,24.5,83.75,4.672639846801758,STN_GAN_02,Gandak Rewaghat Station,56.33,56.0,56.04,0.005893,0.0,694.6,0.177,0.674,0,23.96,36.33,0.0,34.6032
2019-08-07,24.5,83.75,23.42758560180664,STN_GAN_02,Gandak Rewaghat Station,57.12,56.33,56.0,0.014024,0.0,694.6,0.383,0.356,0,28.1,47.38,0.0,39.0257
2019-08-08,24.5,83.75,15.175697326660156,STN_GAN_02,Gandak Rewaghat Station,57.62,57.12,56.33,0.008754,0.0,694.6,0.85,0.439,1,38.6,43.28,0.0,37.3841
2019-08-09,24.5,83.75,1.08762788772583,STN_GAN_02,Gandak Rewaghat Station,57.56,57.62,57.12,-0.001041,0.0,694.6,0.58,0.303,0,16.26,39.69,0.0,35.9451
2019-08-10,24.5,83.75,0.4092017412185669,STN_GAN_02,Gandak Rewaghat Station,57.17,57.56,57.62,-0.006776,0.0,694.6,0.623,0.445,0,1.5,16.67,0.0,26.7354
2019-08-11,24.5,83.75,0.0,STN_GAN_02,Gandak Rewaghat Station,58.25,57.17,57.56,0.018891,0.0,694.6,0.213,0.77,0,0.41,1.5,1.0,20.6751
2019-08-12,24.5,83.75,0.3143671751022339,STN_GAN_02,Gandak Rewaghat Station,58.32,58.25,57.17,0.001202,0.0,694.6,0.42,0.644,0,0.31,0.72,0.0,20.3578
2019-08-13,24.5,83.75,13.33795166015625,STN_GAN_02,Gandak Rewaghat Station,58.38,58.32,58.25,0.001029,0.0,694.6,0.322,0.36,0,13.65,13.65,0.0,25.5298
2019-08-14,24.5,83.75,9.543396949768066,STN_GAN_02,Gandak Rewaghat Station,58.42,58.38,58.32,0.000685,0.0,694.6,0.404,0.351,0,22.88,23.2,0.0,29.3497
