latitude,longitude,population_density
26.4322,86.3283,1527.8
26.4322,86.3788,1423.6
26.4322,86.4293,1309.4
26.4322,86.4798,1373.3
26.4322,86.5303,1392.0
26.4322,86.5808,1385.5
26.4322,86.6313,1365.1
26.4322,86.6818,1343.4
26.4322,86.7323,1308.8
26.4322,86.7828,1297.2
26.4322,86.8333,1263.0
26.4322,86.8838,1239.6
26.4322,86.9343,1190.1
26.4322,86.9848,1093.0
26.4322,87.0354,1068.5
26.4322,87.0859,1001.5
26.4322,87.1364,1013.5
26.4322,87.1869,1101.1
26.4322,87.2374,1069.1
26.4322,87.2879,1126.0
26.4322,87.3384,1127.3
26.4322,87.3889,1199.3
26.4322,87.4394,1181.7
26.4322,87.4899,1156.4
26.4322,87.5404,1171.5
26.4322,87.5909,1176.1
26.4322,87.6414,1174.1
26.4322,87.6919,1089.4
26.4322,87.7424,1112.6
26.4322,87.7929,1083.1
26.4322,87.8434,1046.0
26.4322,87.8939,986.8
26.4322,87.9444,949.3
26.4322,87.9949,894.7
26.4322,88.0455,887.2
26.4322,88.096,835.6
26.4322,88.1465,815.2
26.4322,88.197,765.3
26.4322,88.2475,761.7
26.4322,88.298,743.6
26.4322,88.3485,665.9
26.4322,88.399,699.5
26.4322,88.4495,656.7
26.4322,88.5,663.7
26.4831,83.5,801.2
26.4831,83.5505,844.6
26.4831,83.601,942.5
26.4831,83.6515,952.9
26.4831,83.702,1073.7
26.4831,83.7525,1129.7
26.4831,83.803,1230.0
26.4831,83.8535,1326.7
26.4831,83.904,1478.5
26.4831,83.9545,1609.6
26.4831,84.0051,1761.1
26.4831,84.0556,1981.1
26.4831,84.1061,2192.4
26.4831,84.1566,2538.8
26.4831,84.2071,2847.9
26.4831,84.2576,3160.2
26.4831,84.3081,3599.5
26.4831,84.3586,4043.2
26.4831,84.4091,4602.3
26.4831,84.4596,4731.7
26.4831,84.5101,4206.3
26.4831,84.5606,3673.9
26.4831,84.6111,3278.6
26.4831,84.6616,2867.7
26.4831,84.7121,2605.4
26.4831,84.7626,2250.8
26.4831,84.8131,2056.9
26.4831,84.8636,1853.4
26.4831,84.9141,1675.6
26.4831,84.9646,1474.3
26.4831,85.0152,1548.3
26.4831,85.0657,1594.3
26.4831,85.1162,1737.1
26.4831,85.1667,1809.2
26.4831,85.2172,1911.1
26.4831,85.2677,2009.8
26.4831,85.3182,2056.5
26.4831,85.3687,2064.8
26.4831,85.4192,2063.2
26.4831,85.4697,2049.4
26.4831,85.5202,2015.5
26.4831,85.5707,1944.4
26.4831,85.6212,1782.3
26.4831,85.6717,1911.1
26.4831,85.7222,1998.3
26.4831,85.7727,2086.1
26.4831,85.8232,2207.7
26.4831,85.8737,2240.7
26.4831,85.9242,2206.3
26.4831,85.9747,2175.7
26.4831,86.0253,2090.0
26.4831,86.0758,2061.2
26.4831,86.1263,1962.3
26.4831,86.1768,1776.6
26.4831,86.2273,1663.8
26.4831,86.2778,1596.8
26.4831,86.3283,1489.1
26.4831,86.3788,1343.8
26.4831,86.4293,1217.8
26.4831,86.4798,1197.4
26.4831,86.5303,1256.3
26.4831,86.5808,1249.6
26.4831,86.6313,1219.4
26.4831,86.6818,1253.9
26.4831,86.7323,1190.1
26.4831,86.7828,1226.9
26.4831,86.8333,1157.0
26.4831,86.8838,1099.5
26.4831,86.9343,1103.9
26.4831,86.9848,1047.1
26.4831,87.0354,1050.8
26.4831,87.0859,974.3
26.4831,87.1364,956.7
26.4831,87.1869,1019.4
26.4831,87.2374,1009.6
26.4831,87.2879,1081.9
26.4831,87.3384,1056.8
26.4831,87.3889,1083.0
26.4831,87.4394,1049.7
26.4831,87.4899,1080.3
26.4831,87.5404,1107.5
26.4831,87.5909,1094.4
26.4831,87.6414,1031.6
26.4831,87.6919,1010.9
26.4831,87.7424,1033.6
26.4831,87.7929,1015.2
26.4831,87.8434,918.9
26.4831,87.8939,916.6
26.4831,87.9444,876.5
26.4831,87.9949,888.2
26.4831,88.0455,795.0
26.4831,88.096,776.0
26.4831,88.1465,791.6
26.4831,88.197,709.4
26.4831,88.2475,720.3
26.4831,88.298,693.7
26.4831,88.3485,664.3
26.4831,88.399,650.1
26.4831,88.4495,643.6
26.4831,88.5,598.4
26.5339,83.5,810.6
26.5339,83.5505,876.5
26.5339,83.601,927.4
26.5339,83.6515,941.8
26.5339,83.702,1014.0
26.5339,83.7525,1107.3
26.5339,83.803,1211.4
26.5339,83.8535,1326.7
26.5339,83.904,1477.0
26.5339,83.9545,1575.4
26.5339,84.0051,1744.3
26.5339,84.0556,1969.2
26.5339,84.1061,2219.2
26.5339,84.1566,2437.4
26.5339,84.2071,2768.2
26.5339,84.2576,3071.2
26.5339,84.3081,3491.1
26.5339,84.3586,3879.7
26.5339,84.4091,4157.8
26.5339,84.4596,4196.1
26.5339,84.5101,3924.6
26.5339,84.5606,3526.1
26.5339,84.6111,3184.1
26.5339,84.6616,2854.3
26.5339,84.7121,2538.6
26.5339,84.7626,2284.3
26.5339,84.8131,2017.5
26.5339,84.8636,1795.6
26.5339,84.9141,1666.0
26.5339,84.9646,1482.9
26.5339,85.0152,1426.4
26.5339,85.0657,1483.3
26.5339,85.1162,1556.4
26.5339,85.1667,1713.3
26.5339,85.2172,1721.8
26.5339,85.2677,1850.3
26.5339,85.3182,1893.2
26.5339,85.3687,1900.6
26.5339,85.4192,1887.9
26.5339,85.4697,1855.8
26.5339,85.5202,1831.9
26.5339,85.5707,1721.4
26.5339,85.6212,1658.7
26.5339,85.6717,1765.6
26.5339,85.7222,1836.5
26.5339,85.7727,1911.2
26.5339,85.8232,1956.8
26.5339,85.8737,2003.9
26.5339,85.9242,2027.4
26.5339,85.9747,1948.1
26.5339,86.0253,1954.3
26.5339,86.0758,1861.9
26.5339,86.1263,1785.6
26.5339,86.1768,1668.5
26.5339,86.2273,1587.1
26.5339,86.2778,1427.1
26.5339,86.3283,1395.5
26.5339,86.3788,1242.5
26.5339,86.4293,1226.0
26.5339,86.4798,1175.9
26.5339,86.5303,1133.0
26.5339,86.5808,1132.5
26.5339,86.6313,1176.0
26.5339,86.6818,1127.2
26.5339,86.7323,1161.7
26.5339,86.7828,1080.3
26.5339,86.8333,1056.6
26.5339,86.8838,1095.3
26.5339,86.9343,1038.4
26.5339,86.9848,1017.8
26.5339,87.0354,940.6
26.5339,87.0859,933.2
26.5339,87.1364,923.3
26.5339,87.1869,947.1
26.5339,87.2374,974.2
26.5339,87.2879,983.3
26.5339,87.3384,985.7
26.5339,87.3889,983.3
26.5339,87.4394,1028.0
26.5339,87.4899,985.1
26.5339,87.5404,1018.1
26.5339,87.5909,972.4
26.5339,87.6414,990.6
26.5339,87.6919,983.4
26.5339,87.7424,921.0
26.5339,87.7929,885.6
26.5339,87.8434,866.9
26.5339,87.8939,879.3
26.5339,87.9444,872.6
26.5339,87.9949,782.1
26.5339,88.0455,811.5
26.5339,88.096,755.1
26.5339,88.1465,742.1
26.5339,88.197,755.5
26.5339,88.2475,686.4
26.5339,88.298,677.3
26.5339,88.3485,622.8
26.5339,88.399,611.3
26.5339,88.4495,610.1
26.5339,88.5,577.6
26.5847,83.5,811.2
26.5847,83.5505,841.1
26.5847,83.601,904.2
26.5847,83.6515,935.8
26.5847,83.702,1016.4
26.5847,83.7525,1127.4
26.5847,83.803,1245.4
26.5847,83.8535,1280.1
26.5847,83.904,1471.2
26.5847,83.9545,1588.2
26.5847,84.0051,1749.8
26.5847,84.0556,1930.2
26.5847,84.1061,2106.4
26.5847,84.1566,2345.6
26.5847,84.2071,2651.0
26.5847,84.2576,2918.3
26.5847,84.3081,3264.0
26.5847,84.3586,3503.0
26.5847,84.4091,3675.9
26.5847,84.4596,3744.0
26.5847,84.5101,3548.0
26.5847,84.5606,3298.8
26.5847,84.6111,3013.7
26.5847,84.6616,2737.7
26.5847,84.7121,2458.7
26.5847,84.7626,2205.8
26.5847,84.8131,1989.5
26.5847,84.8636,1819.8
26.5847,84.9141,1600.3
26.5847,84.9646,1430.2
26.5847,85.0152,1324.1
26.5847,85.0657,1368.7
26.5847,85.1162,1476.5
26.5847,85.1667,1542.0
26.5847,85.2172,1598.8
26.5847,85.2677,1601.3
26.5847,85.3182,1692.4
26.5847,85.3687,1676.9
26.5847,85.4192,1702.8
26.5847,85.4697,1674.3
26.5847,85.5202,1620.7
26.5847,85.5707,1553.4
26.5847,85.6212,1496.5
26.5847,85.6717,1632.9
26.5847,85.7222,1709.5
26.5847,85.7727,1745.4
26.5847,85.8232,1743.0
26.5847,85.8737,1788.7
26.5847,85.9242,1815.3
26.5847,85.9747,1798.4
26.5847,86.0253,1704.9
26.5847,86.0758,1638.5
26.5847,86.1263,1626.3
26.5847,86.1768,1520.6
26.5847,86.2273,1431.0
26.5847,86.2778,1329.1
26.5847,86.3283,1290.2
26.5847,86.3788,1237.2
26.5847,86.4293,1172.4
26.5847,86.4798,1072.8
26.5847,86.5303,1063.2
26.5847,86.5808,1033.8
26.5847,86.6313,1070.3
26.5847,86.6818,1050.4
26.5847,86.7323,1056.9
26.5847,86.7828,1022.9
26.5847,86.8333,990.3
26.5847,86.8838,954.5
26.5847,86.9343,945.3
26.5847,86.9848,899.2
26.5847,87.0354,876.1
26.5847,87.0859,911.0
26.5847,87.1364,859.2
26.5847,87.1869,885.3
26.5847,87.2374,929.7
26.5847,87.2879,953.9
26.5847,87.3384,932.3
26.5847,87.3889,958.8
26.5847,87.4394,924.2
26.5847,87.4899,922.9
26.5847,87.5404,927.2
26.5847,87.5909,941.5
26.5847,87.6414,931.6
26.5847,87.6919,888.3
26.5847,87.7424,857.2
26.5847,87.7929,878.5
26.5847,87.8434,817.9
26.5847,87.8939,832.5
26.5847,87.9444,819.8
26.5847,87.9949,798.3
26.5847,88.0455,780.6
26.5847,88.096,768.8
26.5847,88.1465,718.4
26.5847,88.197,717.2
26.5847,88.2475,689.8
26.5847,88.298,637.8
26.5847,88.3485,608.8
26.5847,88.399,614.6
26.5847,88.4495,613.6
26.5847,88.5,615.0
26.6356,83.5,822.3
26.6356,83.5505,815.0
26.6356,83.601,861.0
26.6356,83.6515,987.4
26.6356,83.702,987.1
26.6356,83.7525,1095.0
26.6356,83.803,1193.2
26.6356,83.8535,1292.3
26.6356,83.904,1372.9
26.6356,83.9545,1503.9
26.6356,84.0051,1658.9
26.6356,84.0556,1867.7
26.6356,84.1061,2054.9
26.6356,84.1566,2240.2
26.6356,84.2071,2499.8
26.6356,84.2576,2751.5
26.6356,84.3081,2920.9
26.6356,84.3586,3156.0
26.6356,84.4091,3296.1
26.6356,84.4596,3274.7
26.6356,84.5101,3176.7
26.6356,84.5606,3015.3
26.6356,84.6111,2810.8
26.6356,84.6616,2566.2
26.6356,84.7121,2317.8
26.6356,84.7626,2115.1
26.6356,84.8131,1890.9
26.6356,84.8636,1738.2
26.6356,84.9141,1568.9
26.6356,84.9646,1409.6
26.6356,85.0152,1330.0
26.6356,85.0657,1294.1
26.6356,85.1162,1337.5
26.6356,85.1667,1436.6
26.6356,85.2172,1413.3
26.6356,85.2677,1475.4
26.6356,85.3182,1481.4
26.6356,85.3687,1551.5
26.6356,85.4192,1545.2
26.6356,85.4697,1500.1
26.6356,85.5202,1498.9
26.6356,85.5707,1436.4
26.6356,85.6212,1429.2
26.6356,85.6717,1467.8
26.6356,85.7222,1520.0
26.6356,85.7727,1607.1
26.6356,85.8232,1584.6
26.6356,85.8737,1591.1
26.6356,85.9242,1628.6
26.6356,85.9747,1643.1
26.6356,86.0253,1564.1
26.6356,86.0758,1494.0
26.6356,86.1263,1460.9
26.6356,86.1768,1411.8
26.6356,86.2273,1317.4
26.6356,86.2778,1288.5
26.6356,86.3283,1247.4
26.6356,86.3788,1137.4
26.6356,86.4293,1066.4
26.6356,86.4798,1010.6
26.6356,86.5303,955.6
26.6356,86.5808,1021.0
26.6356,86.6313,983.0
26.6356,86.6818,975.7
26.6356,86.7323,988.0
26.6356,86.7828,957.2
26.6356,86.8333,956.7
26.6356,86.8838,889.9
26.6356,86.9343,928.0
26.6356,86.9848,914.4
26.6356,87.0354,866.4
26.6356,87.0859,865.7
26.6356,87.1364,789.9
26.6356,87.1869,831.7
26.6356,87.2374,855.7
26.6356,87.2879,866.0
26.6356,87.3384,860.9
26.6356,87.3889,862.4
26.6356,87.4394,849.0
26.6356,87.4899,870.5
26.6356,87.5404,849.4
26.6356,87.5909,889.2
26.6356,87.6414,838.4
26.6356,87.6919,815.0
26.6356,87.7424,840.9
26.6356,87.7929,828.9
26.6356,87.8434,834.2
26.6356,87.8939,792.7
26.6356,87.9444,755.8
26.6356,87.9949,773.7
26.6356,88.0455,734.1
26.6356,88.096,679.0
26.6356,88.1465,700.3
26.6356,88.197,710.7
26.6356,88.2475,653.7
26.6356,88.298,630.6
26.6356,88.3485,604.2
26.6356,88.399,591.7
26.6356,88.4495,602.1
26.6356,88.5,604.0
26.6864,83.5,752.4
26.6864,83.5505,864.2
26.6864,83.601,898.9
26.6864,83.6515,942.1
26.6864,83.702,1026.2
26.6864,83.7525,1040.4
26.6864,83.803,1156.5
26.6864,83.8535,1264.7
26.6864,83.904,1389.3
26.6864,83.9545,1508.2
26.6864,84.0051,1605.2
26.6864,84.0556,1811.0
26.6864,84.1061,1913.5
26.6864,84.1566,2154.4
26.6864,84.2071,2351.8
26.6864,84.2576,2478.5
26.6864,84.3081,2698.9
26.6864,84.3586,2787.4
26.6864,84.4091,2901.9
26.6864,84.4596,2919.8
26.6864,84.5101,2855.6
26.6864,84.5606,2751.9
26.6864,84.6111,2559.5
26.6864,84.6616,2355.6
26.6864,84.7121,2191.1
26.6864,84.7626,2019.0
26.6864,84.8131,1773.8
26.6864,84.8636,1694.5
26.6864,84.9141,1481.9
26.6864,84.9646,1414.3
26.6864,85.0152,1259.9
26.6864,85.0657,1167.7
26.6864,85.1162,1240.8
26.6864,85.1667,1301.6
26.6864,85.2172,1319.1
26.6864,85.2677,1323.7
26.6864,85.3182,1388.4
26.6864,85.3687,1423.1
26.6864,85.4192,1380.7
26.6864,85.4697,1355.2
26.6864,85.5202,1350.5
26.6864,85.5707,1287.0
26.6864,85.6212,1325.6
26.6864,85.6717,1376.9
26.6864,85.7222,1402.4
26.6864,85.7727,1419.6
26.6864,85.8232,1480.7
26.6864,85.8737,1474.4
26.6864,85.9242,1496.4
26.6864,85.9747,1468.0
26.6864,86.0253,1455.3
26.6864,86.0758,1404.8
26.6864,86.1263,1345.8
26.6864,86.1768,1338.7
26.6864,86.2273,1250.6
26.6864,86.2778,1198.8
26.6864,86.3283,1110.7
26.6864,86.3788,1086.8
26.6864,86.4293,1028.3
26.6864,86.4798,945.8
26.6864,86.5303,887.6
26.6864,86.5808,932.4
26.6864,86.6313,944.7
26.6864,86.6818,921.4
26.6864,86.7323,889.9
26.6864,86.7828,914.1
26.6864,86.8333,853.3
26.6864,86.8838,866.0
26.6864,86.9343,825.4
26.6864,86.9848,807.4
26.6864,87.0354,788.2
26.6864,87.0859,781.8
26.6864,87.1364,741.5
26.6864,87.1869,782.2
26.6864,87.2374,802.9
26.6864,87.2879,810.4
26.6864,87.3384,810.1
26.6864,87.3889,851.9
26.6864,87.4394,799.3
26.6864,87.4899,828.4
26.6864,87.5404,790.6
26.6864,87.5909,786.5
26.6864,87.6414,819.5
26.6864,87.6919,809.5
26.6864,87.7424,823.2
26.6864,87.7929,784.9
26.6864,87.8434,803.0
26.6864,87.8939,715.2
26.6864,87.9444,703.7
26.6864,87.9949,683.7
26.6864,88.0455,679.2
26.6864,88.096,692.1
26.6864,88.1465,685.4
26.6864,88.197,622.8
26.6864,88.2475,680.9
26.6864,88.298,659.4
26.6864,88.3485,603.4
26.6864,88.399,574.3
26.6864,88.4495,571.0
26.6864,88.5,557.8
26.7373,83.5,745.7
26.7373,83.5505,818.2
26.7373,83.601,843.3
26.7373,83.6515,905.7
26.7373,83.702,1017.0
26.7373,83.7525,1061.7
26.7373,83.803,1161.2
26.7373,83.8535,1185.1
26.7373,83.904,1303.5
26.7373,83.9545,1428.2
26.7373,84.0051,1512.7
26.7373,84.0556,1641.2
26.7373,84.1061,1839.4
26.7373,84.1566,1989.8
26.7373,84.2071,2127.0
26.7373,84.2576,2284.3
26.7373,84.3081,2413.5
26.7373,84.3586,2487.3
26.7373,84.4091,2573.0
26.7373,84.4596,2566.6
26.7373,84.5101,2511.2
26.7373,84.5606,2483.5
26.7373,84.6111,2325.2
26.7373,84.6616,2187.0
26.7373,84.7121,1998.5
26.7373,84.7626,1850.8
26.7373,84.8131,1691.5
26.7373,84.8636,1543.4
26.7373,84.9141,1424.6
26.7373,84.9646,1360.5
26.7373,85.0152,1249.1
26.7373,85.0657,1147.9
26.7373,85.1162,1151.5
26.7373,85.1667,1223.5
26.7373,85.2172,1186.6
26.7373,85.2677,1227.8
26.7373,85.3182,1250.2
26.7373,85.3687,1293.1
26.7373,85.4192,1309.2
26.7373,85.4697,1239.4
26.7373,85.5202,1271.9
26.7373,85.5707,1242.8
26.7373,85.6212,1180.3
26.7373,85.6717,1235.6
26.7373,85.7222,1272.3
26.7373,85.7727,1346.5
26.7373,85.8232,1303.0
26.7373,85.8737,1362.9
26.7373,85.9242,1325.9
26.7373,85.9747,1347.6
26.7373,86.0253,1302.9
26.7373,86.0758,1287.1
26.7373,86.1263,1271.8
26.7373,86.1768,1228.4
26.7373,86.2273,1188.4
26.7373,86.2778,1076.7
26.7373,86.3283,1079.4
26.7373,86.3788,987.6
26.7373,86.4293,963.4
26.7373,86.4798,929.7
26.7373,86.5303,876.1
26.7373,86.5808,868.3
26.7373,86.6313,906.1
26.7373,86.6818,833.8
26.7373,86.7323,870.8
26.7373,86.7828,839.4
26.7373,86.8333,807.0
26.7373,86.8838,795.6
26.7373,86.9343,843.7
26.7373,86.9848,821.8
26.7373,87.0354,806.7
26.7373,87.0859,795.7
26.7373,87.1364,718.5
26.7373,87.1869,741.1
26.7373,87.2374,775.8
26.7373,87.2879,769.0
26.7373,87.3384,770.1
26.7373,87.3889,769.7
26.7373,87.4394,790.9
26.7373,87.4899,789.6
26.7373,87.5404,754.6
26.7373,87.5909,775.5
26.7373,87.6414,776.1
26.7373,87.6919,769.7
26.7373,87.7424,731.6
26.7373,87.7929,763.6
26.7373,87.8434,694.6
26.7373,87.8939,708.6
26.7373,87.9444,729.6
26.7373,87.9949,699.0
26.7373,88.0455,661.5
26.7373,88.096,682.9
26.7373,88.1465,659.8
26.7373,88.197,665.5
26.7373,88.2475,648.6
26.7373,88.298,627.2
26.7373,88.3485,606.7
26.7373,88.399,568.2
26.7373,88.4495,569.0
26.7373,88.5,572.9
26.7881,83.5,772.1
26.7881,83.5505,803.8
26.7881,83.601,829.7
26.7881,83.6515,857.0
26.7881,83.702,952.6
26.7881,83.7525,999.6
26.7881,83.803,1107.3
26.7881,83.8535,1130.8
26.7881,83.904,1265.1
26.7881,83.9545,1392.4
26.7881,84.0051,1439.0
26.7881,84.0556,1579.2
26.7881,84.1061,1672.1
26.7881,84.1566,1842.1
26.7881,84.2071,1962.7
26.7881,84.2576,2070.8
26.7881,84.3081,2183.9
26.7881,84.3586,2292.6
26.7881,84.4091,2281.2
26.7881,84.4596,2271.9
26.7881,84.5101,2303.1
26.7881,84.5606,2208.5
26.7881,84.6111,2134.4
26.7881,84.6616,1994.1
26.7881,84.7121,1885.5
26.7881,84.7626,1727.4
26.7881,84.8131,1628.6
26.7881,84.8636,1523.5
26.7881,84.9141,1386.2
26.7881,84.9646,1254.1
26.7881,85.0152,1169.6
26.7881,85.0657,1081.6
26.7881,85.1162,1051.5
26.7881,85.1667,1085.8
26.7881,85.2172,1130.8
26.7881,85.2677,1153.3
26.7881,85.3182,1153.9
26.7881,85.3687,1175.6
26.7881,85.4192,1132.4
26.7881,85.4697,1125.1
26.7881,85.5202,1117.3
26.7881,85.5707,1124.3
26.7881,85.6212,1092.5
26.7881,85.6717,1131.7
26.7881,85.7222,1170.0
26.7881,85.7727,1226.1
26.7881,85.8232,1178.4
26.7881,85.8737,1237.6
26.7881,85.9242,1239.3
26.7881,85.9747,1241.6
26.7881,86.0253,1236.5
26.7881,86.0758,1140.7
26.7881,86.1263,1122.6
26.7881,86.1768,1147.7
26.7881,86.2273,1076.5
26.7881,86.2778,1046.0
26.7881,86.3283,1013.8
26.7881,86.3788,974.9
26.7881,86.4293,955.7
26.7881,86.4798,922.9
26.7881,86.5303,864.6
26.7881,86.5808,800.2
26.7881,86.6313,847.3
26.7881,86.6818,778.0
26.7881,86.7323,787.4
26.7881,86.7828,833.4
26.7881,86.8333,772.7
26.7881,86.8838,758.8
26.7881,86.9343,739.6
26.7881,86.9848,783.7
26.7881,87.0354,740.5
26.7881,87.0859,739.6
26.7881,87.1364,689.9
26.7881,87.1869,740.4
26.7881,87.2374,748.5
26.7881,87.2879,719.3
26.7881,87.3384,732.4
26.7881,87.3889,719.9
26.7881,87.4394,783.2
26.7881,87.4899,756.9
26.7881,87.5404,778.5
26.7881,87.5909,724.7
26.7881,87.6414,758.1
26.7881,87.6919,750.5
26.7881,87.7424,736.9
26.7881,87.7929,750.0
26.7881,87.8434,694.5
26.7881,87.8939,663.1
26.7881,87.9444,695.5
26.7881,87.9949,688.9
26.7881,88.0455,665.2
26.7881,88.096,624.5
26.7881,88.1465,637.3
26.7881,88.197,611.1
26.7881,88.2475,610.0
26.7881,88.298,617.5
26.7881,88.3485,616.1
26.7881,88.399,566.3
26.7881,88.4495,571.9
26.7881,88.5,553.3
26.839,83.5,727.2
26.839,83.5505,809.9
26.839,83.601,860.8
26.839,83.6515,863.7
26.839,83.702,946.1
26.839,83.7525,1016.0
26.839,83.803,1077.0
26.839,83.8535,1096.1
26.839,83.904,1237.6
26.839,83.9545,1278.2
26.839,84.0051,1369.1
26.839,84.0556,1446.8
26.839,84.1061,1584.6
26.839,84.1566,1659.6
26.839,84.2071,1773.4
26.839,84.2576,1873.6
26.839,84.3081,1993.6
26.839,84.3586,2058.8
26.839,84.4091,2046.5
26.839,84.4596,2094.4
26.839,84.5101,2067.3
26.839,84.5606,2005.5
26.839,84.6111,1879.5
26.839,84.6616,1830.8
26.839,84.7121,1749.9
26.839,84.7626,1623.8
26.839,84.8131,1491.3
26.839,84.8636,1403.9
26.839,84.9141,1320.2
26.839,84.9646,1220.8
26.839,85.0152,1108.3
26.839,85.0657,1049.8
26.839,85.1162,1023.7
26.839,85.1667,1052.5
26.839,85.2172,1015.1
26.839,85.2677,1096.3
26.839,85.3182,1057.3
26.839,85.3687,1089.3
26.839,85.4192,1096.0
26.839,85.4697,1094.6
26.839,85.5202,1093.6
26.839,85.5707,1026.2
26.839,85.6212,1066.9
26.839,85.6717,1036.2
26.839,85.7222,1105.6
26.839,85.7727,1127.3
26.839,85.8232,1135.1
26.839,85.8737,1107.8
26.839,85.9242,1157.6
26.839,85.9747,1094.8
26.839,86.0253,1072.8
26.839,86.0758,1107.5
26.839,86.1263,1064.8
26.839,86.1768,1067.3
26.839,86.2273,999.7
26.839,86.2778,950.1
26.839,86.3283,970.1
26.839,86.3788,913.3
26.839,86.4293,851.1
26.839,86.4798,861.1
26.839,86.5303,813.1
26.839,86.5808,791.0
26.839,86.6313,770.9
26.839,86.6818,798.1
26.839,86.7323,793.9
26.839,86.7828,778.2
26.839,86.8333,722.2
26.839,86.8838,771.7
26.839,86.9343,747.9
26.839,86.9848,738.6
26.839,87.0354,699.8
26.839,87.0859,728.5
26.839,87.1364,703.4
26.839,87.1869,660.0
26.839,87.2374,690.2
26.839,87.2879,734.0
26.839,87.3384,671.2
26.839,87.3889,747.3
26.839,87.4394,726.3
26.839,87.4899,722.6
26.839,87.5404,692.5
26.839,87.5909,688.0
26.839,87.6414,739.5
26.839,87.6919,682.7
26.839,87.7424,714.5
26.839,87.7929,676.6
26.839,87.8434,648.2
26.839,87.8939,629.2
26.839,87.9444,662.8
26.839,87.9949,687.8
26.839,88.0455,629.7
26.839,88.096,619.2
26.839,88.1465,608.7
26.839,88.197,613.6
26.839,88.2475,598.3
26.839,88.298,624.9
26.839,88.3485,586.8
26.839,88.399,579.3
26.839,88.4495,542.5
26.839,88.5,603.4
26.8898,83.5,717.6
26.8898,83.5505,736.7
26.8898,83.601,821.4
26.8898,83.6515,858.2
26.8898,83.702,891.0
26.8898,83.7525,944.3
26.8898,83.803,1031.7
26.8898,83.8535,1048.8
26.8898,83.904,1168.9
26.8898,83.9545,1231.1
26.8898,84.0051,1293.5
26.8898,84.0556,1381.5
26.8898,84.1061,1452.3
26.8898,84.1566,1578.6
26.8898,84.2071,1642.5
26.8898,84.2576,1702.5
26.8898,84.3081,1787.5
26.8898,84.3586,1865.7
26.8898,84.4091,1846.5
26.8898,84.4596,1887.9
26.8898,84.5101,1821.3
26.8898,84.5606,1756.2
26.8898,84.6111,1708.5
26.8898,84.6616,1652.7
26.8898,84.7121,1555.1
26.8898,84.7626,1451.3
26.8898,84.8131,1437.4
26.8898,84.8636,1346.2
26.8898,84.9141,1256.2
26.8898,84.9646,1133.3
26.8898,85.0152,1058.0
26.8898,85.0657,988.1
26.8898,85.1162,981.0
26.8898,85.1667,989.9
26.8898,85.2172,966.7
26.8898,85.2677,954.8
26.8898,85.3182,995.1
26.8898,85.3687,986.3
26.8898,85.4192,988.1
26.8898,85.4697,1002.7
26.8898,85.5202,1001.0
26.8898,85.5707,938.8
26.8898,85.6212,932.9
26.8898,85.6717,1032.1
26.8898,85.7222,990.4
26.8898,85.7727,991.2
26.8898,85.8232,1012.6
26.8898,85.8737,1005.9
26.8898,85.9242,1034.2
26.8898,85.9747,1061.9
26.8898,86.0253,1014.7
26.8898,86.0758,1008.0
26.8898,86.1263,1007.5
26.8898,86.1768,971.8
26.8898,86.2273,975.0
26.8898,86.2778,948.5
26.8898,86.3283,852.1
26.8898,86.3788,885.1
26.8898,86.4293,831.4
26.8898,86.4798,845.9
26.8898,86.5303,778.7
26.8898,86.5808,793.4
26.8898,86.6313,757.4
26.8898,86.6818,715.0
26.8898,86.7323,734.7
26.8898,86.7828,766.0
26.8898,86.8333,748.9
26.8898,86.8838,680.5
26.8898,86.9343,720.5
26.8898,86.9848,682.2
26.8898,87.0354,645.0
26.8898,87.0859,666.2
26.8898,87.1364,641.9
26.8898,87.1869,691.5
26.8898,87.2374,658.4
26.8898,87.2879,702.2
26.8898,87.3384,639.6
26.8898,87.3889,666.6
26.8898,87.4394,662.6
26.8898,87.4899,662.1
26.8898,87.5404,647.8
26.8898,87.5909,655.1
26.8898,87.6414,681.2
26.8898,87.6919,655.8
26.8898,87.7424,660.6
26.8898,87.7929,651.2
26.8898,87.8434,684.4
26.8898,87.8939,679.5
26.8898,87.9444,638.8
26.8898,87.9949,617.8
26.8898,88.0455,591.8
26.8898,88.096,651.4
26.8898,88.1465,571.9
26.8898,88.197,583.0
26.8898,88.2475,575.4
26.8898,88.298,569.8
26.8898,88.3485,550.3
26.8898,88.399,593.1
26.8898,88.4495,533.9
26.8898,88.5,569.0
26.9407,83.5,693.1
26.9407,83.5505,719.4
26.9407,83.601,820.8
26.9407,83.6515,801.6
26.9407,83.702,894.8
26.9407,83.7525,919.9
26.9407,83.803,934.5
26.9407,83.8535,1061.4
26.9407,83.904,1066.1
26.9407,83.9545,1180.7
26.9407,84.0051,1194.6
26.9407,84.0556,1321.0
26.9407,84.1061,1326.3
26.9407,84.1566,1437.3
26.9407,84.2071,1525.2
26.9407,84.2576,1598.5
26.9407,84.3081,1646.2
26.9407,84.3586,1675.1
26.9407,84.4091,1700.3
26.9407,84.4596,1647.2
26.9407,84.5101,1638.1
26.9407,84.5606,1605.9
26.9407,84.6111,1566.1
26.9407,84.6616,1509.3
26.9407,84.7121,1455.5
26.9407,84.7626,1354.1
26.9407,84.8131,1324.2
26.9407,84.8636,1210.4
26.9407,84.9141,1152.0
